NAME,Path,PHYCUV,BOAALB,BOALUN
INCT41_20201121_194500_3,../SPECS_STRETCHED/INCT41_20201121_194500\INCT41_20201121_194500_3.png,0,0,1
INCT41_20201220_233000_10,../SPECS_STRETCHED/INCT41_20201220_233000\INCT41_20201220_233000_10.png,0,0,1
INCT41_20201107_213000_25,../SPECS_STRETCHED/INCT41_20201107_213000\INCT41_20201107_213000_25.png,0,0,1
INCT41_20201015_193000_20,../SPECS_STRETCHED/INCT41_20201015_193000\INCT41_20201015_193000_20.png,0,0,1
INCT41_20201015_183000_5,../SPECS_STRETCHED/INCT41_20201015_183000\INCT41_20201015_183000_5.png,0,0,1
INCT41_20201028_184500_15,../SPECS_STRETCHED/INCT41_20201028_184500\INCT41_20201028_184500_15.png,0,0,1
INCT41_20201015_203000_15,../SPECS_STRETCHED/INCT41_20201015_203000\INCT41_20201015_203000_15.png,0,0,1
INCT41_20201028_184500_19,../SPECS_STRETCHED/INCT41_20201028_184500\INCT41_20201028_184500_19.png,0,0,1
INCT41_20201015_183000_14,../SPECS_STRETCHED/INCT41_20201015_183000\INCT41_20201015_183000_14.png,0,0,1
INCT41_20201112_200000_1,../SPECS_STRETCHED/INCT41_20201112_200000\INCT41_20201112_200000_1.png,0,0,1
INCT41_20201121_234500_17,../SPECS_STRETCHED/INCT41_20201121_234500\INCT41_20201121_234500_17.png,0,0,1
INCT41_20201020_190000_2,../SPECS_STRETCHED/INCT41_20201020_190000\INCT41_20201020_190000_2.png,0,0,1
INCT41_20201112_220000_22,../SPECS_STRETCHED/INCT41_20201112_220000\INCT41_20201112_220000_22.png,0,0,1
INCT41_20200126_190000_7,../SPECS_STRETCHED/INCT41_20200126_190000\INCT41_20200126_190000_7.png,0,0,1
INCT41_20201028_184500_27,../SPECS_STRETCHED/INCT41_20201028_184500\INCT41_20201028_184500_27.png,0,0,1
INCT41_20201022_213000_10,../SPECS_STRETCHED/INCT41_20201022_213000\INCT41_20201022_213000_10.png,0,0,1
INCT41_20201020_200000_1,../SPECS_STRETCHED/INCT41_20201020_200000\INCT41_20201020_200000_1.png,0,0,1
INCT41_20201107_203000_23,../SPECS_STRETCHED/INCT41_20201107_203000\INCT41_20201107_203000_23.png,0,0,1
INCT41_20201107_213000_22,../SPECS_STRETCHED/INCT41_20201107_213000\INCT41_20201107_213000_22.png,0,0,1
INCT41_20201220_213000_22,../SPECS_STRETCHED/INCT41_20201220_213000\INCT41_20201220_213000_22.png,0,0,1
INCT41_20201015_203000_7,../SPECS_STRETCHED/INCT41_20201015_203000\INCT41_20201015_203000_7.png,0,0,1
INCT41_20201015_193000_1,../SPECS_STRETCHED/INCT41_20201015_193000\INCT41_20201015_193000_1.png,0,0,1
INCT41_20201020_210000_2,../SPECS_STRETCHED/INCT41_20201020_210000\INCT41_20201020_210000_2.png,0,0,1
INCT41_20201107_223000_1,../SPECS_STRETCHED/INCT41_20201107_223000\INCT41_20201107_223000_1.png,0,0,1
INCT41_20201015_193000_16,../SPECS_STRETCHED/INCT41_20201015_193000\INCT41_20201015_193000_16.png,0,0,1
INCT41_20201020_210000_20,../SPECS_STRETCHED/INCT41_20201020_210000\INCT41_20201020_210000_20.png,0,0,1
INCT41_20201112_210000_2,../SPECS_STRETCHED/INCT41_20201112_210000\INCT41_20201112_210000_2.png,0,0,1
INCT41_20201020_200000_22,../SPECS_STRETCHED/INCT41_20201020_200000\INCT41_20201020_200000_22.png,0,0,1
INCT41_20201020_210000_19,../SPECS_STRETCHED/INCT41_20201020_210000\INCT41_20201020_210000_19.png,0,0,1
INCT41_20201107_193000_11,../SPECS_STRETCHED/INCT41_20201107_193000\INCT41_20201107_193000_11.png,0,0,1
INCT41_20201015_193000_23,../SPECS_STRETCHED/INCT41_20201015_193000\INCT41_20201015_193000_23.png,0,0,1
INCT41_20210105_223000_0,../SPECS_STRETCHED/INCT41_20210105_223000\INCT41_20210105_223000_0.png,0,0,1
INCT41_20201107_223000_12,../SPECS_STRETCHED/INCT41_20201107_223000\INCT41_20201107_223000_12.png,0,0,1
INCT41_20201107_223000_10,../SPECS_STRETCHED/INCT41_20201107_223000\INCT41_20201107_223000_10.png,0,0,1
INCT41_20201107_223000_2,../SPECS_STRETCHED/INCT41_20201107_223000\INCT41_20201107_223000_2.png,0,0,1
INCT41_20201220_233000_19,../SPECS_STRETCHED/INCT41_20201220_233000\INCT41_20201220_233000_19.png,0,0,1
INCT41_20201220_233000_3,../SPECS_STRETCHED/INCT41_20201220_233000\INCT41_20201220_233000_3.png,0,0,1
INCT41_20201028_184500_13,../SPECS_STRETCHED/INCT41_20201028_184500\INCT41_20201028_184500_13.png,0,0,1
INCT41_20201121_214500_9,../SPECS_STRETCHED/INCT41_20201121_214500\INCT41_20201121_214500_9.png,0,0,1
INCT41_20201213_223000_11,../SPECS_STRETCHED/INCT41_20201213_223000\INCT41_20201213_223000_11.png,0,0,1
INCT41_20201105_191500_27,../SPECS_STRETCHED/INCT41_20201105_191500\INCT41_20201105_191500_27.png,0,0,1
INCT41_20201213_033000_7,../SPECS_STRETCHED/INCT41_20201213_033000\INCT41_20201213_033000_7.png,0,1,0
INCT41_20210105_233000_20,../SPECS_STRETCHED/INCT41_20210105_233000\INCT41_20210105_233000_20.png,0,1,0
INCT41_20201031_230000_0,../SPECS_STRETCHED/INCT41_20201031_230000\INCT41_20201031_230000_0.png,0,1,0
INCT41_20200130_220000_24,../SPECS_STRETCHED/INCT41_20200130_220000\INCT41_20200130_220000_24.png,0,1,0
INCT41_20200130_200000_3,../SPECS_STRETCHED/INCT41_20200130_200000\INCT41_20200130_200000_3.png,0,1,0
INCT41_20201114_223000_5,../SPECS_STRETCHED/INCT41_20201114_223000\INCT41_20201114_223000_5.png,0,1,0
INCT41_20210105_223000_24,../SPECS_STRETCHED/INCT41_20210105_223000\INCT41_20210105_223000_24.png,0,1,0
INCT41_20210110_184500_20,../SPECS_STRETCHED/INCT41_20210110_184500\INCT41_20210110_184500_20.png,0,1,0
INCT41_20200130_200000_16,../SPECS_STRETCHED/INCT41_20200130_200000\INCT41_20200130_200000_16.png,0,1,0
INCT41_20200130_230000_6,../SPECS_STRETCHED/INCT41_20200130_230000\INCT41_20200130_230000_6.png,0,1,0
INCT41_20201213_233000_26,../SPECS_STRETCHED/INCT41_20201213_233000\INCT41_20201213_233000_26.png,0,1,0
INCT41_20200130_220000_23,../SPECS_STRETCHED/INCT41_20200130_220000\INCT41_20200130_220000_23.png,0,1,0
INCT41_20201107_233000_17,../SPECS_STRETCHED/INCT41_20201107_233000\INCT41_20201107_233000_17.png,0,1,0
INCT41_20201213_233000_23,../SPECS_STRETCHED/INCT41_20201213_233000\INCT41_20201213_233000_23.png,0,1,0
INCT41_20200213_211500_4,../SPECS_STRETCHED/INCT41_20200213_211500\INCT41_20200213_211500_4.png,0,1,0
INCT41_20200130_213000_17,../SPECS_STRETCHED/INCT41_20200130_213000\INCT41_20200130_213000_17.png,0,1,0
INCT41_20200126_190000_20,../SPECS_STRETCHED/INCT41_20200126_190000\INCT41_20200126_190000_20.png,0,1,0
INCT41_20201228_184500_13,../SPECS_STRETCHED/INCT41_20201228_184500\INCT41_20201228_184500_13.png,0,1,0
INCT41_20201114_234500_23,../SPECS_STRETCHED/INCT41_20201114_234500\INCT41_20201114_234500_23.png,0,1,0
INCT41_20210105_233000_2,../SPECS_STRETCHED/INCT41_20210105_233000\INCT41_20210105_233000_2.png,0,1,0
INCT41_20201220_213000_2,../SPECS_STRETCHED/INCT41_20201220_213000\INCT41_20201220_213000_2.png,0,1,0
INCT41_20201106_011500_9,../SPECS_STRETCHED/INCT41_20201106_011500\INCT41_20201106_011500_9.png,0,1,0
INCT41_20201124_230000_1,../SPECS_STRETCHED/INCT41_20201124_230000\INCT41_20201124_230000_1.png,0,1,0
INCT41_20201220_013000_0,../SPECS_STRETCHED/INCT41_20201220_013000\INCT41_20201220_013000_0.png,0,1,0
INCT41_20210103_221500_3,../SPECS_STRETCHED/INCT41_20210103_221500\INCT41_20210103_221500_3.png,0,1,0
INCT41_20201112_231500_10,../SPECS_STRETCHED/INCT41_20201112_231500\INCT41_20201112_231500_10.png,0,1,0
INCT41_20201220_213000_20,../SPECS_STRETCHED/INCT41_20201220_213000\INCT41_20201220_213000_20.png,0,1,0
INCT41_20210106_033000_3,../SPECS_STRETCHED/INCT41_20210106_033000\INCT41_20210106_033000_3.png,0,1,0
INCT41_20201228_024500_15,../SPECS_STRETCHED/INCT41_20201228_024500\INCT41_20201228_024500_15.png,0,1,0
INCT41_20201228_234500_2,../SPECS_STRETCHED/INCT41_20201228_234500\INCT41_20201228_234500_2.png,0,1,0
INCT41_20200130_220000_18,../SPECS_STRETCHED/INCT41_20200130_220000\INCT41_20200130_220000_18.png,0,1,0
INCT41_20201213_233000_27,../SPECS_STRETCHED/INCT41_20201213_233000\INCT41_20201213_233000_27.png,0,1,0
INCT41_20201220_203000_13,../SPECS_STRETCHED/INCT41_20201220_203000\INCT41_20201220_203000_13.png,0,1,0
INCT41_20201105_221500_9,../SPECS_STRETCHED/INCT41_20201105_221500\INCT41_20201105_221500_9.png,0,1,0
INCT41_20200202_191500_7,../SPECS_STRETCHED/INCT41_20200202_191500\INCT41_20200202_191500_7.png,0,1,0
INCT41_20201228_014500_21,../SPECS_STRETCHED/INCT41_20201228_014500\INCT41_20201228_014500_21.png,0,1,0
INCT41_20201213_033000_17,../SPECS_STRETCHED/INCT41_20201213_033000\INCT41_20201213_033000_17.png,0,1,0
INCT41_20210112_214500_3,../SPECS_STRETCHED/INCT41_20210112_214500\INCT41_20210112_214500_3.png,0,1,0
INCT41_20201114_213000_8,../SPECS_STRETCHED/INCT41_20201114_213000\INCT41_20201114_213000_8.png,0,1,0
INCT41_20201228_024500_26,../SPECS_STRETCHED/INCT41_20201228_024500\INCT41_20201228_024500_26.png,0,1,0
INCT41_20200130_220000_12,../SPECS_STRETCHED/INCT41_20200130_220000\INCT41_20200130_220000_12.png,0,1,0
INCT41_20201031_230000_4,../SPECS_STRETCHED/INCT41_20201031_230000\INCT41_20201031_230000_4.png,0,1,0
INCT41_20201105_201500_4,../SPECS_STRETCHED/INCT41_20201105_201500\INCT41_20201105_201500_4.png,0,1,0
INCT41_20201213_203000_8,../SPECS_STRETCHED/INCT41_20201213_203000\INCT41_20201213_203000_8.png,0,1,0
INCT41_20201211_221500_13,../SPECS_STRETCHED/INCT41_20201211_221500\INCT41_20201211_221500_13.png,0,1,0
INCT41_20201218_210000_1,../SPECS_STRETCHED/INCT41_20201218_210000\INCT41_20201218_210000_1.png,0,1,0
INCT41_20210112_233000_1,../SPECS_STRETCHED/INCT41_20210112_233000\INCT41_20210112_233000_1.png,0,1,0
INCT41_20210115_050000_20,../SPECS_STRETCHED/INCT41_20210115_050000\INCT41_20210115_050000_20.png,0,1,0
INCT41_20201220_213000_8,../SPECS_STRETCHED/INCT41_20201220_213000\INCT41_20201220_213000_8.png,0,1,0
INCT41_20201213_223000_16,../SPECS_STRETCHED/INCT41_20201213_223000\INCT41_20201213_223000_16.png,0,1,0
INCT41_20201121_234500_3,../SPECS_STRETCHED/INCT41_20201121_234500\INCT41_20201121_234500_3.png,0,1,0
INCT41_20210105_233000_23,../SPECS_STRETCHED/INCT41_20210105_233000\INCT41_20210105_233000_23.png,0,1,0
INCT41_20210112_050000_22,../SPECS_STRETCHED/INCT41_20210112_050000\INCT41_20210112_050000_22.png,0,1,0
INCT41_20210106_033000_16,../SPECS_STRETCHED/INCT41_20210106_033000\INCT41_20210106_033000_16.png,0,1,0
INCT41_20200213_211500_5,../SPECS_STRETCHED/INCT41_20200213_211500\INCT41_20200213_211500_5.png,0,1,0
INCT41_20201031_230000_1,../SPECS_STRETCHED/INCT41_20201031_230000\INCT41_20201031_230000_1.png,0,1,0
INCT41_20201228_024500_14,../SPECS_STRETCHED/INCT41_20201228_024500\INCT41_20201228_024500_14.png,0,1,0
INCT41_20201231_220000_20,../SPECS_STRETCHED/INCT41_20201231_220000\INCT41_20201231_220000_20.png,0,1,0
INCT41_20200218_213000_6,../SPECS_STRETCHED/INCT41_20200218_213000\INCT41_20200218_213000_6.png,0,1,0
INCT41_20201213_223000_24,../SPECS_STRETCHED/INCT41_20201213_223000\INCT41_20201213_223000_24.png,0,1,0
INCT41_20201228_024500_12,../SPECS_STRETCHED/INCT41_20201228_024500\INCT41_20201228_024500_12.png,0,1,0
INCT41_20201228_224500_25,../SPECS_STRETCHED/INCT41_20201228_224500\INCT41_20201228_224500_25.png,0,1,0
INCT41_20201231_000000_26,../SPECS_STRETCHED/INCT41_20201231_000000\INCT41_20201231_000000_26.png,0,1,0
INCT41_20200130_230000_15,../SPECS_STRETCHED/INCT41_20200130_230000\INCT41_20200130_230000_15.png,0,1,0
INCT41_20201231_010000_3,../SPECS_STRETCHED/INCT41_20201231_010000\INCT41_20201231_010000_3.png,0,1,0
INCT41_20210106_013000_4,../SPECS_STRETCHED/INCT41_20210106_013000\INCT41_20210106_013000_4.png,0,1,0
INCT41_20210106_033000_11,../SPECS_STRETCHED/INCT41_20210106_033000\INCT41_20210106_033000_11.png,0,1,0
INCT41_20201231_010000_12,../SPECS_STRETCHED/INCT41_20201231_010000\INCT41_20201231_010000_12.png,0,1,0
INCT41_20201028_194500_10,../SPECS_STRETCHED/INCT41_20201028_194500\INCT41_20201028_194500_10.png,0,1,0
INCT41_20210103_213000_17,../SPECS_STRETCHED/INCT41_20210103_213000\INCT41_20210103_213000_17.png,0,1,0
INCT41_20201220_203000_9,../SPECS_STRETCHED/INCT41_20201220_203000\INCT41_20201220_203000_9.png,0,1,0
INCT41_20200202_191500_1,../SPECS_STRETCHED/INCT41_20200202_191500\INCT41_20200202_191500_1.png,0,1,0
INCT41_20200202_191500_8,../SPECS_STRETCHED/INCT41_20200202_191500\INCT41_20200202_191500_8.png,0,1,0
INCT41_20201124_200000_0,../SPECS_STRETCHED/INCT41_20201124_200000\INCT41_20201124_200000_0.png,0,1,0
INCT41_20201106_021500_22,../SPECS_STRETCHED/INCT41_20201106_021500\INCT41_20201106_021500_22.png,0,1,0
INCT41_20201218_210000_19,../SPECS_STRETCHED/INCT41_20201218_210000\INCT41_20201218_210000_19.png,0,1,0
INCT41_20201228_234500_13,../SPECS_STRETCHED/INCT41_20201228_234500\INCT41_20201228_234500_13.png,0,1,0
INCT41_20201031_220000_25,../SPECS_STRETCHED/INCT41_20201031_220000\INCT41_20201031_220000_25.png,0,1,0
INCT41_20201231_000000_20,../SPECS_STRETCHED/INCT41_20201231_000000\INCT41_20201231_000000_20.png,0,1,0
INCT41_20210113_013000_21,../SPECS_STRETCHED/INCT41_20210113_013000\INCT41_20210113_013000_21.png,0,1,0
INCT41_20200130_200000_1,../SPECS_STRETCHED/INCT41_20200130_200000\INCT41_20200130_200000_1.png,0,1,0
INCT41_20201115_023000_2,../SPECS_STRETCHED/INCT41_20201115_023000\INCT41_20201115_023000_2.png,0,1,0
INCT41_20201115_003000_8,../SPECS_STRETCHED/INCT41_20201115_003000\INCT41_20201115_003000_8.png,0,1,0
INCT41_20210112_223000_17,../SPECS_STRETCHED/INCT41_20210112_223000\INCT41_20210112_223000_17.png,0,1,0
INCT41_20201231_230000_22,../SPECS_STRETCHED/INCT41_20201231_230000\INCT41_20201231_230000_22.png,0,1,0
INCT41_20201213_223000_25,../SPECS_STRETCHED/INCT41_20201213_223000\INCT41_20201213_223000_25.png,0,1,0
INCT41_20210113_013000_7,../SPECS_STRETCHED/INCT41_20210113_013000\INCT41_20210113_013000_7.png,0,1,0
INCT41_20210103_231500_11,../SPECS_STRETCHED/INCT41_20210103_231500\INCT41_20210103_231500_11.png,0,1,0
INCT41_20201228_234500_19,../SPECS_STRETCHED/INCT41_20201228_234500\INCT41_20201228_234500_19.png,0,1,0
INCT41_20210105_203000_16,../SPECS_STRETCHED/INCT41_20210105_203000\INCT41_20210105_203000_16.png,0,1,0
INCT41_20201228_234500_25,../SPECS_STRETCHED/INCT41_20201228_234500\INCT41_20201228_234500_25.png,0,1,0
INCT41_20201112_200000_12,../SPECS_STRETCHED/INCT41_20201112_200000\INCT41_20201112_200000_12.png,0,1,0
INCT41_20210112_214500_2,../SPECS_STRETCHED/INCT41_20210112_214500\INCT41_20210112_214500_2.png,0,1,0
INCT41_20200126_230000_3,../SPECS_STRETCHED/INCT41_20200126_230000\INCT41_20200126_230000_3.png,0,1,0
INCT41_20201107_233000_1,../SPECS_STRETCHED/INCT41_20201107_233000\INCT41_20201107_233000_1.png,0,1,0
INCT41_20201228_234500_23,../SPECS_STRETCHED/INCT41_20201228_234500\INCT41_20201228_234500_23.png,0,1,0
INCT41_20201228_214500_9,../SPECS_STRETCHED/INCT41_20201228_214500\INCT41_20201228_214500_9.png,0,1,0
INCT41_20201105_211500_1,../SPECS_STRETCHED/INCT41_20201105_211500\INCT41_20201105_211500_1.png,0,1,0
INCT41_20210105_233000_10,../SPECS_STRETCHED/INCT41_20210105_233000\INCT41_20210105_233000_10.png,0,1,0
INCT41_20201115_003000_3,../SPECS_STRETCHED/INCT41_20201115_003000\INCT41_20201115_003000_3.png,0,1,0
INCT41_20210112_223000_9,../SPECS_STRETCHED/INCT41_20210112_223000\INCT41_20210112_223000_9.png,0,1,0
INCT41_20201031_220000_14,../SPECS_STRETCHED/INCT41_20201031_220000\INCT41_20201031_220000_14.png,0,1,0
INCT41_20201121_214500_17,../SPECS_STRETCHED/INCT41_20201121_214500\INCT41_20201121_214500_17.png,0,1,0
INCT41_20201211_231500_8,../SPECS_STRETCHED/INCT41_20201211_231500\INCT41_20201211_231500_8.png,0,1,0
INCT41_20201218_220000_22,../SPECS_STRETCHED/INCT41_20201218_220000\INCT41_20201218_220000_22.png,0,1,0
INCT41_20210105_203000_23,../SPECS_STRETCHED/INCT41_20210105_203000\INCT41_20210105_203000_23.png,0,1,0
INCT41_20200130_213000_6,../SPECS_STRETCHED/INCT41_20200130_213000\INCT41_20200130_213000_6.png,0,1,0
INCT41_20210105_223000_8,../SPECS_STRETCHED/INCT41_20210105_223000\INCT41_20210105_223000_8.png,0,1,0
INCT41_20210105_233000_7,../SPECS_STRETCHED/INCT41_20210105_233000\INCT41_20210105_233000_7.png,0,1,0
INCT41_20201105_221500_8,../SPECS_STRETCHED/INCT41_20201105_221500\INCT41_20201105_221500_8.png,0,1,0
INCT41_20201228_234500_21,../SPECS_STRETCHED/INCT41_20201228_234500\INCT41_20201228_234500_21.png,0,1,0
INCT41_20210112_223000_24,../SPECS_STRETCHED/INCT41_20210112_223000\INCT41_20210112_223000_24.png,0,1,0
INCT41_20210105_223000_5,../SPECS_STRETCHED/INCT41_20210105_223000\INCT41_20210105_223000_5.png,0,1,0
INCT41_20200130_200000_12,../SPECS_STRETCHED/INCT41_20200130_200000\INCT41_20200130_200000_12.png,0,1,0
INCT41_20201218_210000_10,../SPECS_STRETCHED/INCT41_20201218_210000\INCT41_20201218_210000_10.png,0,1,0
INCT41_20201220_223000_2,../SPECS_STRETCHED/INCT41_20201220_223000\INCT41_20201220_223000_2.png,0,1,0
INCT41_20201124_000000_3,../SPECS_STRETCHED/INCT41_20201124_000000\INCT41_20201124_000000_3.png,0,1,0
INCT41_20201114_213000_27,../SPECS_STRETCHED/INCT41_20201114_213000\INCT41_20201114_213000_27.png,0,1,0
INCT41_20210105_233000_22,../SPECS_STRETCHED/INCT41_20210105_233000\INCT41_20210105_233000_22.png,0,1,0
INCT41_20201211_001500_18,../SPECS_STRETCHED/INCT41_20201211_001500\INCT41_20201211_001500_18.png,0,1,0
INCT41_20200130_213000_5,../SPECS_STRETCHED/INCT41_20200130_213000\INCT41_20200130_213000_5.png,0,1,0
INCT41_20201107_233000_2,../SPECS_STRETCHED/INCT41_20201107_233000\INCT41_20201107_233000_2.png,0,1,0
INCT41_20210115_050000_17,../SPECS_STRETCHED/INCT41_20210115_050000\INCT41_20210115_050000_17.png,0,1,0
INCT41_20210113_013000_18,../SPECS_STRETCHED/INCT41_20210113_013000\INCT41_20210113_013000_18.png,0,1,0
INCT41_20201213_233000_21,../SPECS_STRETCHED/INCT41_20201213_233000\INCT41_20201213_233000_21.png,0,1,0
INCT41_20210113_003000_4,../SPECS_STRETCHED/INCT41_20210113_003000\INCT41_20210113_003000_4.png,0,1,0
INCT41_20210113_023000_16,../SPECS_STRETCHED/INCT41_20210113_023000\INCT41_20210113_023000_16.png,0,1,0
INCT41_20200202_191500_24,../SPECS_STRETCHED/INCT41_20200202_191500\INCT41_20200202_191500_24.png,0,1,0
INCT41_20200130_211500_23,../SPECS_STRETCHED/INCT41_20200130_211500\INCT41_20200130_211500_23.png,0,1,0
INCT41_20201231_000000_17,../SPECS_STRETCHED/INCT41_20201231_000000\INCT41_20201231_000000_17.png,0,1,0
INCT41_20200213_193000_19,../SPECS_STRETCHED/INCT41_20200213_193000\INCT41_20200213_193000_19.png,0,1,0
INCT41_20210103_221500_2,../SPECS_STRETCHED/INCT41_20210103_221500\INCT41_20210103_221500_2.png,0,1,0
INCT41_20200130_213000_16,../SPECS_STRETCHED/INCT41_20200130_213000\INCT41_20200130_213000_16.png,0,1,0
INCT41_20210112_223000_2,../SPECS_STRETCHED/INCT41_20210112_223000\INCT41_20210112_223000_2.png,0,1,0
INCT41_20210105_223000_16,../SPECS_STRETCHED/INCT41_20210105_223000\INCT41_20210105_223000_16.png,0,1,0
INCT41_20201213_203000_26,../SPECS_STRETCHED/INCT41_20201213_203000\INCT41_20201213_203000_26.png,0,1,0
INCT41_20201124_230000_6,../SPECS_STRETCHED/INCT41_20201124_230000\INCT41_20201124_230000_6.png,0,1,0
INCT41_20201218_210000_5,../SPECS_STRETCHED/INCT41_20201218_210000\INCT41_20201218_210000_5.png,0,1,0
INCT41_20201231_010000_26,../SPECS_STRETCHED/INCT41_20201231_010000\INCT41_20201231_010000_26.png,0,1,0
INCT41_20210106_013000_25,../SPECS_STRETCHED/INCT41_20210106_013000\INCT41_20210106_013000_25.png,0,1,0
INCT41_20210115_050000_26,../SPECS_STRETCHED/INCT41_20210115_050000\INCT41_20210115_050000_26.png,0,1,0
INCT41_20210105_233000_9,../SPECS_STRETCHED/INCT41_20210105_233000\INCT41_20210105_233000_9.png,0,1,0
INCT41_20201231_210000_18,../SPECS_STRETCHED/INCT41_20201231_210000\INCT41_20201231_210000_18.png,0,1,0
INCT41_20201218_210000_13,../SPECS_STRETCHED/INCT41_20201218_210000\INCT41_20201218_210000_13.png,0,1,0
INCT41_20201213_233000_12,../SPECS_STRETCHED/INCT41_20201213_233000\INCT41_20201213_233000_12.png,0,1,0
INCT41_20201107_233000_14,../SPECS_STRETCHED/INCT41_20201107_233000\INCT41_20201107_233000_14.png,0,1,0
INCT41_20201106_001500_4,../SPECS_STRETCHED/INCT41_20201106_001500\INCT41_20201106_001500_4.png,0,1,0
INCT41_20201231_230000_24,../SPECS_STRETCHED/INCT41_20201231_230000\INCT41_20201231_230000_24.png,0,1,0
INCT41_20201105_221500_24,../SPECS_STRETCHED/INCT41_20201105_221500\INCT41_20201105_221500_24.png,0,1,0
INCT41_20201213_223000_18,../SPECS_STRETCHED/INCT41_20201213_223000\INCT41_20201213_223000_18.png,0,1,0
INCT41_20201231_190000_22,../SPECS_STRETCHED/INCT41_20201231_190000\INCT41_20201231_190000_22.png,0,1,0
INCT41_20201228_224500_17,../SPECS_STRETCHED/INCT41_20201228_224500\INCT41_20201228_224500_17.png,0,1,0
INCT41_20201115_003000_5,../SPECS_STRETCHED/INCT41_20201115_003000\INCT41_20201115_003000_5.png,0,1,0
INCT41_20201228_184500_26,../SPECS_STRETCHED/INCT41_20201228_184500\INCT41_20201228_184500_26.png,0,1,0
INCT41_20200130_213000_12,../SPECS_STRETCHED/INCT41_20200130_213000\INCT41_20200130_213000_12.png,0,1,0
INCT41_20201231_230000_20,../SPECS_STRETCHED/INCT41_20201231_230000\INCT41_20201231_230000_20.png,0,1,0
INCT41_20210105_233000_25,../SPECS_STRETCHED/INCT41_20210105_233000\INCT41_20210105_233000_25.png,0,1,0
INCT41_20210106_003000_13,../SPECS_STRETCHED/INCT41_20210106_003000\INCT41_20210106_003000_13.png,0,1,0
INCT41_20210104_011500_1,../SPECS_STRETCHED/INCT41_20210104_011500\INCT41_20210104_011500_1.png,0,1,0
INCT41_20200202_191500_20,../SPECS_STRETCHED/INCT41_20200202_191500\INCT41_20200202_191500_20.png,0,1,0
INCT41_20210112_050000_19,../SPECS_STRETCHED/INCT41_20210112_050000\INCT41_20210112_050000_19.png,0,1,0
INCT41_20200213_223000_14,../SPECS_STRETCHED/INCT41_20200213_223000\INCT41_20200213_223000_14.png,0,1,0
INCT41_20201213_213000_24,../SPECS_STRETCHED/INCT41_20201213_213000\INCT41_20201213_213000_24.png,0,1,0
INCT41_20201231_230000_11,../SPECS_STRETCHED/INCT41_20201231_230000\INCT41_20201231_230000_11.png,0,1,0
INCT41_20201211_001500_19,../SPECS_STRETCHED/INCT41_20201211_001500\INCT41_20201211_001500_19.png,0,1,0
INCT41_20210105_233000_8,../SPECS_STRETCHED/INCT41_20210105_233000\INCT41_20210105_233000_8.png,0,1,0
INCT41_20200202_191500_13,../SPECS_STRETCHED/INCT41_20200202_191500\INCT41_20200202_191500_13.png,0,1,0
INCT41_20201105_211500_15,../SPECS_STRETCHED/INCT41_20201105_211500\INCT41_20201105_211500_15.png,0,1,0
INCT41_20201112_190000_19,../SPECS_STRETCHED/INCT41_20201112_190000\INCT41_20201112_190000_19.png,0,1,0
INCT41_20201218_210000_6,../SPECS_STRETCHED/INCT41_20201218_210000\INCT41_20201218_210000_6.png,0,1,0
INCT41_20201228_214500_7,../SPECS_STRETCHED/INCT41_20201228_214500\INCT41_20201228_214500_7.png,0,1,0
INCT41_20201106_001500_26,../SPECS_STRETCHED/INCT41_20201106_001500\INCT41_20201106_001500_26.png,0,1,0
INCT41_20200130_220000_19,../SPECS_STRETCHED/INCT41_20200130_220000\INCT41_20200130_220000_19.png,0,1,0
INCT41_20201220_203000_18,../SPECS_STRETCHED/INCT41_20201220_203000\INCT41_20201220_203000_18.png,0,1,0
INCT41_20210112_214500_17,../SPECS_STRETCHED/INCT41_20210112_214500\INCT41_20210112_214500_17.png,0,1,0
INCT41_20200126_190000_14,../SPECS_STRETCHED/INCT41_20200126_190000\INCT41_20200126_190000_14.png,0,1,0
INCT41_20201228_234500_7,../SPECS_STRETCHED/INCT41_20201228_234500\INCT41_20201228_234500_7.png,0,1,0
INCT41_20200213_223000_13,../SPECS_STRETCHED/INCT41_20200213_223000\INCT41_20200213_223000_13.png,0,1,0
INCT41_20210104_011500_20,../SPECS_STRETCHED/INCT41_20210104_011500\INCT41_20210104_011500_20.png,0,1,0
INCT41_20210112_223000_11,../SPECS_STRETCHED/INCT41_20210112_223000\INCT41_20210112_223000_11.png,0,1,0
INCT41_20201218_210000_17,../SPECS_STRETCHED/INCT41_20201218_210000\INCT41_20201218_210000_17.png,0,1,0
INCT41_20201115_013000_0,../SPECS_STRETCHED/INCT41_20201115_013000\INCT41_20201115_013000_0.png,0,1,0
INCT41_20201213_233000_3,../SPECS_STRETCHED/INCT41_20201213_233000\INCT41_20201213_233000_3.png,0,1,0
INCT41_20201213_033000_16,../SPECS_STRETCHED/INCT41_20201213_033000\INCT41_20201213_033000_16.png,0,1,0
INCT41_20201213_233000_22,../SPECS_STRETCHED/INCT41_20201213_233000\INCT41_20201213_233000_22.png,0,1,0
INCT41_20201228_224500_15,../SPECS_STRETCHED/INCT41_20201228_224500\INCT41_20201228_224500_15.png,0,1,0
INCT41_20210112_233000_9,../SPECS_STRETCHED/INCT41_20210112_233000\INCT41_20210112_233000_9.png,0,1,0
INCT41_20201228_204500_2,../SPECS_STRETCHED/INCT41_20201228_204500\INCT41_20201228_204500_2.png,0,1,0
